episode,reward_obtained
713,-1.48
714,-0.2
715,-1.08
716,-0.719999
717,-1.8
718,0.0399998
719,-1.76
720,-0.52
721,-0.56
722,-0.679999
723,-1.6
724,-0.44
725,-0.52
726,-0.999999
727,-0.28
728,-2.24
729,0.2
730,-0.839999
731,-0.0400001
732,-0.28
733,-0.44
734,-2.32
735,-1.72
736,-0.959999
737,-3.52
738,-0.56
739,0.44
740,-1.92
741,-0.64
742,-0.32
743,-2.16
744,0.44
745,-0.12
746,-0.6
747,-0.719999
748,0.2
749,-1.28
750,-0.799999
751,0.44
752,-0.48
753,0.0799999
754,-1.28
755,0.32
756,-0.56
757,-0.44
758,-0.56
759,-0.759999
760,-0.56
761,0.36
762,-0.719999
763,0.12
764,-1.24
765,0.32
766,-0.56
767,-0.12
768,-2.6
769,0.44
770,0.2
771,-0.12
772,-0.48
773,0.76
774,-1.16
775,0.28
776,0.28
777,0.0399998
778,-0.56
779,0.28
780,-0.12
781,-0.32
782,-0.6
783,0.44
784,-0.08
785,0.52
786,-0.48
787,0.2
788,0.2
789,-0.2
790,-0.16
791,-0.12
792,-0.28
793,-0.08
794,-0.679999
795,0.52
796,-1.19209e-07
797,0.0399998
798,-0.719999
799,0.28
800,-0.679999
801,0.52
802,-0.959999
803,0.32
804,0.0799999
805,-0.24
806,-0.0400001
807,-0.0400001
808,-1.32
809,-0.08
810,-0.08
811,-0.16
812,-1.32
813,0.36
814,-0.12
815,-1.52
816,-0.2
817,-0.959999
818,-0.879999
819,-0.759999
820,-2.72
821,-0.16
822,0.44
823,0.28
824,0.36
825,-0.52
826,0.76
827,-0.12
828,0.16
829,-0.24
830,0.44
831,-0.36
832,0.52
833,0.36
834,-1.6
835,0.0399998
836,0.28
837,0.12
838,0.68
839,-1.4
840,-0.0400001
841,0.0399998
842,0.76
843,0.68
844,-0.08
845,-0.0400001
846,0.52
847,0.0399998
848,-0.44
849,0.72
850,0.2
851,0.44
852,0.6
853,0.2
854,0.12
855,0.52
856,-0.08
857,0.52
858,0.28
859,-0.0400001
860,0.12
861,0.68
862,0.24
863,0.2
864,0.36
865,0.2
866,0.52
867,0.0799999
868,0.36
869,-0.16
870,0.68
871,0.72
872,-0.12
873,-1.76
874,0.4
875,0.76
876,0.44
877,0.68
878,-0.0400001
879,0.36
880,-0.0400001
881,0.84
882,0.28
883,0.44
884,0.0799999
885,0.52
886,0.12
887,0.68
888,0.24
889,0.36
890,-1.19209e-07
891,0.48
892,0.36
893,0.6
894,-1.19209e-07
895,0.52
896,-0.36
897,0.76
898,0.28
899,0.68
900,0.4
901,-1.19209e-07
902,0.44
903,0.2
904,0.32
905,0.0399998
906,0.84
907,0.68
908,-0.08
909,0.36
910,-0.0400001
911,0.68
912,0.68
913,-0.12
914,0.44
915,0.52
916,0.6
917,-0.44
918,0.6
919,0.56
920,0.6
921,0.32
922,0.52
923,0.44
924,0.52
925,-0.36
926,0.6
927,0.6
928,0.44
929,0.2
930,0.6
931,0.44
932,0.44
933,-0.48
934,0.56
935,0.6
936,0.0799999
937,0.28
938,0.36
939,0.84
940,0.0799999
941,-1.48
942,0.0399998
943,-1.36
944,0.32
945,-0.999999
946,-1.24
947,-0.12
948,-1.64
949,0.2
950,0.68
951,0.36
952,0.12
953,0.56
954,0.68
955,0.6
956,0.28
957,0.68
958,0.52
959,0.56
960,0.44
961,0.68
962,-0.0400001
963,0.68
964,0.68
965,0.68
966,0.44
967,0.68
968,0.32
969,0.4
970,0.0399998
971,0.8
972,0.52
973,0.64
974,0.44
975,0.68
976,0.12
977,0.8
978,0.64
979,0.6
980,0.36
981,0.44
982,0.68
983,0.44
984,0.4
985,0.68
986,0.32
987,0.68
988,0.6
989,0.48
990,0.36
991,0.52
992,0.44
993,0.84
994,0.4
995,0.84
996,0.28
997,0.44
998,0.6
999,0.76
1000,0.44
1001,0.76
1002,0.16
1003,0.52
1004,0.68
1005,0.84
1006,0.12
1007,0.6
1008,0.76
1009,0.76
1010,0.36
1011,0.76
1012,0.68
1013,0.36
1014,0.4
1015,0.84
1016,0.24
1017,0.76
1018,0.28
1019,0.44
1020,0.76
1021,0.6
1022,0.52
1023,0.12
1024,0.44
1025,0.84
1026,0.44
1027,0.6
1028,0.52
1029,0.4
1030,0.28
1031,0.68
1032,0.6
1033,0.76
1034,0.48
1035,0.4
1036,0.24
1037,0.56
1038,0.8
1039,0.8
1040,0.68
1041,-0.12
1042,0.4
1043,0.68
1044,0.64
1045,0.6
1046,0.52
1047,0.48
1048,-1.64
1049,0.76
1050,0.68
1051,0.76
1052,0.0399998
1053,0.6
1054,0.6
1055,0.68
1056,0.76
1057,0.64
1058,0.52
1059,0.24
1060,0.48
1061,0.76
1062,0.36
1063,0.84
1064,0.76
1065,-0.0400001
1066,0.68
1067,0.52
1068,0.52
1069,0.84
1070,0.68
1071,0.24
1072,0.68
1073,0.76
1074,0.72
1075,0.4
1076,0.28
1077,0.68
1078,0.44
1079,0.56
1080,0.76
1081,0.84
1082,0.64
1083,-1.19209e-07
1084,0.52
1085,0.56
1086,0.76
1087,0.68
1088,0.76
1089,0.68
1090,0.28
1091,0.56
1092,0.76
1093,0.52
1094,0.68
1095,0.76
1096,0.68
1097,-1.6
1098,0.0399998
1099,0.56
1100,0.12
1101,0.0399998
1102,-0.719999
1103,0.2
1104,0.32
1105,-0.4
1106,-0.12
1107,0.16
1108,0.84
1109,0.68
1110,0.76
1111,0.36
1112,0.76
