episode,reward_obtained
616,-1.52
617,-5.72
618,-1.56
619,-7.6
620,-3.04
621,-2.96
622,-1.48
623,-1.19209e-07
624,-5.72
625,-14.4
626,-1.44
627,-12.12
628,-1.52
629,-6.03999
630,-3.16
631,-0.16
632,-11.84
633,-0.56
634,-6.99999
635,-1.04
636,-1.56
637,-5.04
638,-15.24
639,-4.76
640,-6.12
641,0.2
642,-4.08
643,-0.6
644,-1.6
645,-8.04
646,-1.12
647,-3.32
648,-6.2
649,-2.08
650,-4.84
651,-2.28
652,-9.91999
653,-4.04
654,-6.07999
655,-1.36
656,-1.56
657,-0.56
658,-2.16
659,-8.27999
660,-5.96
661,-4.6
662,-2.48
663,-1.56
664,-4.08
665,-7.31999
666,-20.4401
667,-21.4001
668,-1.64
669,-0.879999
670,-0.64
671,-3.56
672,-7.16
673,-6.76
674,-6.44
675,-2.04
676,-2.08
677,-1.36
678,-3.48
679,-5.91999
680,-2.28
681,0.28
682,-15.16
683,-7.68
684,-10.72
685,-0.0400001
686,-6.07999
687,-7.27999
688,-10.36
689,-14.88
690,-1.68
691,-5.76
692,-1.6
693,-10.72
694,-2.56
695,-3
696,-6.28
697,-2.16
698,-6.99999
699,-3.76
700,-3.24
701,-1.12
702,-3.64
703,-20.6001
704,-0.64
705,-1.72
706,-1.2
707,-0.6
708,-6.51999
709,-13.24
710,-3.64
711,-2.36
712,-1.48
713,-1.04
714,-1.24
715,0.36
716,-6.27999
717,-1.72
718,-14.28
719,-2.96
720,-14.92
721,-1.64
722,-9.39999
723,-3.96
724,-6.79999
725,-0.16
726,-2.52
727,-10.16
728,-1.56
729,-3.36
730,-4.84
731,-2.16
732,-1.32
733,-1.92
734,-1.68
735,-2.4
736,-5.16
737,-2.56
738,-1.6
739,-9.19999
740,-7.95999
741,-2.92
742,-2.68
743,-5.64
744,-3.24
745,-3.24
746,-1.92
747,-0.12
748,-9.99999
749,-11.44
750,-7.75999
751,-1.52
752,-1.28
753,-5.4
754,-2.52
755,-4.6
756,0.2
757,-9.51999
758,-1.44
759,-2.48
760,-8.43999
761,-14.72
762,-5.56
763,-4.72
764,-6.2
765,-0.36
766,-2.04
767,-3.8
768,-1.4
769,-5.36
770,-4.48
771,-9.87999
772,-2.2
773,-1.88
774,-0.0400001
775,-1.6
776,-5.16
777,-4.28
778,-1.88
779,-2.28
780,-6.52
781,-4.56
782,-4.36
783,-1.76
784,-12.32
785,-6.27999
786,-3.48
787,-0.879999
788,-2.12
789,-7.79999
790,-2.84
791,-1.56
792,-1.4
793,-2.68
794,-9.95999
795,-6
796,0.56
797,-4.28
798,-0.959999
799,-1.28
800,-4.16
801,-1.88
802,-6.76
803,-1.08
804,-2.12
805,-1.04
806,-1.12
807,-4.64
808,-2.04
809,-3.32
810,-1.88
811,-4.12
812,-2.36
813,-1.56
814,-6.91999
815,-6.76
816,-2.6
817,-7.55999
818,-1.08
819,-26.4802
820,-0.4
821,-2.08
822,-7.24
823,-0.0400001
824,-2.44
825,-4.36
826,-1.8
827,-1.19209e-07
828,-13.16
829,-12
830,-1.24
831,-7.99999
832,0.68
833,-2
834,0.52
835,-3.04
836,-6
837,-4.56
838,-11.76
839,-4.64
840,-5.24
841,-2.52
842,-1.44
843,-5.48
844,-0.56
845,-5
846,-1.04
847,-0.64
848,-7.63999
849,-2
850,-3.44
851,-5.6
852,-1.72
853,-0.879999
854,-3.28
855,-1.84
856,-8.43999
857,-4.52
858,0.12
859,-2.32
860,-2.32
861,0.12
862,-4.56
863,-2.28
864,-6
865,0.68
866,-10.32
867,-0.16
868,-6.48
869,-1.4
870,-1.24
871,-2.92
872,-1.92
873,-1.56
874,-1.76
875,-1.16
876,-4.64
877,0.28
878,-4.32
879,-2.28
880,-2.64
881,-3.04
882,-2.4
883,-2.8
884,-5.44
885,-4.64
886,-1.88
887,-2.72
888,-15.24
889,-2.44
890,-1.96
891,-4.4
892,-5.32
893,-4.88
894,-4.96
895,-6.44
896,-7.44
897,-2.52
898,-7.63999
899,-4.2
900,0.12
901,-2.4
902,-1.44
903,-3.48
904,-11.72
905,-3.32
906,-0.36
907,-1.88
908,-5.4
909,-3.52
910,-1.4
911,-18.04
912,-2.52
913,-1.8
914,-0.12
915,-7.03999
916,-0.799999
917,-10.96
918,-7.08
919,-1.96
920,-8.75999
921,-1.48
922,-3.64
923,-1.76
924,-1.2
925,-2.28
926,-6.08
927,-15.68
928,-3.8
929,-7.83999
930,-1.92
931,-1.64
932,-2.12
933,0.16
934,-2.2
935,-4.32
936,-2.88
937,-7.52
938,-1.84
939,-2.52
940,-2.96
941,-10.64
942,-3.92
943,-6.04
944,-2.52
945,-10.24
946,-1.84
947,-1.36
948,-2.2
949,-5.44
950,-4.28
951,-2.48
952,-0.08
953,-0.999999
954,-4.72
955,0.0399998
956,-2.04
957,-7.31999
958,0.68
959,-1.32
960,-2.32
961,-6.76
962,-1.28
963,0.24
964,-1.68
965,-2.48
966,0.12
967,0.36
968,-1.76
969,-4.12
970,-2
971,-3.68
972,-0.12
973,-6.31999
974,-1.28
975,0.6
976,-4.92
977,0.16
978,-7.71999
979,-0.4
980,-2.84
981,-4.6
982,0.4
983,0.32
984,-7.35999
985,0.24
986,0.12
987,-5.44
988,-2.24
989,-3.48
990,-2.72
991,-5.36
992,-0.16
993,-1.56
994,-4.56
995,0.64
996,-0.16
997,-4.68
998,-2.08
999,0.44
1000,-3.92
1001,0.32
1002,-2.24
1003,-0.759999
1004,-1.72
1005,0.48
1006,-1.36
1007,-0.12
1008,0.6
1009,0.56
1010,-0.52
1011,0.0799999
1012,-1.44
1013,-0.48
1014,-4.72
1015,0.24
1016,-5.32
1017,-2.12
1018,-0.08
1019,-6.63999
1020,-5.52
1021,-11.72
1022,-3.2
1023,0.36
1024,-0.32
1025,-8.99999
1026,-0.52
1027,-1.96
1028,-3.16
1029,-15.48
1030,-1.2
1031,-12.4
1032,-4
1033,-0.999999
1034,-4.68
1035,-1.08
1036,-1.96
1037,-5.24
1038,-7.07999
1039,-2.52
1040,-0.6
1041,-5.68
1042,-3.12
1043,-2.2
1044,-1.19209e-07
1045,-10.16
1046,-1.8
1047,-9.43999
1048,-3.2
1049,-4.48
1050,-4.48
1051,-4.64
1052,-1.68
1053,-0.4
1054,-7.87999
1055,-4.8
1056,-7.64
1057,-3.96
1058,-3.4
1059,-3.36
1060,-1.48
1061,-12.48
1062,-3.68
1063,-3.68
1064,-2.12
1065,-7.47999
1066,-2.36
1067,-2.76
1068,-1.48
1069,-2.56
1070,-2.08
1071,-2.24
1072,-1.4
1073,-11.08
1074,-1.2
1075,-11.52
1076,-2.72
1077,-0.48
1078,-1.12
1079,-2.92
1080,-2.4
1081,-0.2
1082,-3.92
1083,-6.99999
1084,-4.12
1085,-7.44
1086,-2.6
1087,-2.96
1088,-2.72
1089,-3.2
1090,-1.52
1091,-5
1092,0.28
1093,-6.47999
1094,-7.56
1095,-5.68
1096,-1.24
1097,-3.84
1098,-0.839999
1099,-3.96
1100,-2
1101,-4
1102,-4.28
1103,0.48
1104,-1.48
1105,-4.24
1106,-8.67999
1107,-3.56
1108,-3.44
1109,-1.48
1110,-2.4
1111,-9.79999
1112,-5.32
1113,-0.759999
1114,-4.36
1115,-2.72
1116,0.56
1117,-3.2
1118,-4.32
1119,-6.79999
1120,-4.12
1121,-3.16
1122,0.24
1123,-4.2
1124,-0.44
1125,-4.52
1126,-0.52
1127,-6.03999
1128,-6.76
1129,-4.56
1130,-1.88
1131,-3.68
1132,-3.04
1133,-2.04
1134,-4.16
1135,-5.96
1136,0.4
1137,0.0799999
1138,-7.44
1139,-2.24
1140,-2.12
1141,-4.36
1142,0.0399998
1143,-1.4
1144,-1.84
1145,-1.72
1146,-2.96
1147,-3.56
1148,-1.6
1149,0.0399998
1150,-0.2
1151,-0.799999
1152,-4.36
1153,-1.48
1154,-5.52
1155,-5.44
1156,-0.16
1157,-4.88
1158,-2.32
1159,-6.83999
1160,-3.24
1161,-2.28
1162,-4.08
1163,-1.48
1164,-1.84
1165,-1.24
1166,-3.48
1167,-1.8
1168,-3.52
1169,-9.79999
1170,-6.84
1171,-3.28
1172,-5.12
1173,-2.12
1174,-8.51999
1175,-2.6
1176,-2.8
1177,-1.72
1178,-3.76
1179,-1.12
1180,-3.2
1181,-3
1182,-3.24
1183,-6.08
1184,-1.28
1185,-3.84
1186,0.0399998
1187,-7.52
1188,-2
1189,-2.32
1190,0.6
1191,-0.999999
1192,-1.64
1193,-2.08
1194,-0.56
1195,-5.52
1196,-4.44
1197,-2.36
1198,-1.44
1199,-3.72
1200,-10.88
1201,-2.4
1202,-0.52
1203,-0.759999
1204,-6.48
1205,-2.68
1206,-1.28
1207,-1.2
1208,-10.52
1209,-5.16
1210,-2.72
1211,-3.88
1212,-2.6
1213,-7.51999
1214,-6.32
1215,-3.32
1216,-7.55999
1217,-8.87999
1218,0.0399998
1219,-1.12
1220,-1.36
1221,-0.2
1222,-1.56
1223,-6.56
1224,-5.2
1225,-4.92
1226,-6.59999
1227,-9.51999
1228,-2.8
1229,-2.72
1230,0.16
1231,-2.32
1232,-0.839999
1233,-2.2
1234,-4.24
1235,0.28
1236,-7.6
1237,-2.4
1238,-7.48
1239,0.0399998
1240,-1.48
1241,-3.24
1242,-1.32
1243,0.76
1244,-6.6
1245,-0.56
1246,-0.2
1247,-2.84
1248,-3.92
1249,-1.8
1250,-0.44
1251,-1.32
1252,-1.16
1253,0.56
1254,-3.72
1255,-1.8
1256,-4.96
1257,-3.64
1258,-0.0400001
1259,-2.08
1260,-0.919999
1261,-2.24
1262,-4.04
1263,-2.84
1264,-3.96
1265,-4.76
1266,-0.759999
1267,-1.6
1268,-12.36
1269,-4.2
1270,-4.28
1271,-1.8
1272,-0.719999
1273,-4.44
1274,-1.48
1275,-0.12
1276,-6.72
1277,-3.36
1278,-11.48
1279,0.84
1280,-4.84
1281,-10.36
1282,-5.36
1283,-2.44
1284,-0.44
1285,-1.64
1286,-2.36
1287,-1.2
1288,-1.36
1289,-5.08
1290,-0.719999
1291,-0.56
1292,-2.2
1293,-2.32
1294,-1.8
1295,-0.0400001
1296,-4.48
1297,-3.68
1298,-1.96
1299,-0.64
1300,-2.36
1301,-1.36
1302,-3.72
1303,0.36
1304,-3.96
1305,-0.32
1306,-2.6
1307,-4.84
1308,-4.72
1309,0.6
1310,-3.32
1311,-2.84
1312,-5.16
1313,-0.2
1314,0.28
1315,-0.719999
1316,-3.44
1317,-1.4
1318,-1.52
1319,-2.4
1320,-4.12
1321,-0.0400001
1322,-2.92
1323,0.6
1324,-0.48
1325,-2.44
1326,-1.52
1327,-6.4
1328,-4.32
1329,-4.44
1330,-3.88
1331,-3.04
1332,-5.84
1333,-2.16
1334,-4.92
1335,-2.92
1336,-1.04
1337,-4.36
1338,-4.92
1339,-2.04
1340,-4.16
1341,0.0799999
1342,-2.44
1343,-1.56
1344,-0.0400001
1345,-1.6
1346,-0.24
1347,-4.12
1348,-1.52
1349,-1.76
1350,0.6
1351,-9.47999
1352,-7.32
1353,-3.2
1354,0.84
1355,-3.76
1356,-2
1357,-6.28
1358,-0.2
1359,-1.2
1360,-2.2
1361,-5.08
1362,-2
1363,0.36
1364,-5.56
1365,-2.68
1366,-0.44
1367,-1.28
1368,-5.32
1369,0.44
1370,-3.88
1371,-1.64
1372,-0.56
1373,-1.64
1374,-1.84
1375,0.28
1376,-4.08
1377,-3.2
1378,-1.96
1379,-0.24
1380,-2.88
1381,-1.24
1382,-1.2
1383,-1.72
1384,-1.24
1385,-2.88
1386,-1.28
1387,-0.999999
1388,-1.96
1389,-3
1390,-0.12
1391,-1.96
1392,-1.36
1393,-2.76
1394,-1.52
1395,-1.92
1396,-3.08
1397,-1.84
1398,0.6
1399,-2.08
1400,-1.48
1401,0.0799999
1402,-2.08
1403,-1.04
1404,-0.999999
1405,0.32
1406,0.56
1407,-2.04
1408,0.52
1409,-0.64
1410,-0.2
1411,-2.64
1412,-1.76
1413,-0.4
1414,-0.08
1415,-1.64
1416,-6.08
1417,-0.24
1418,-1.52
1419,-1.48
1420,-4.56
1421,-2.92
1422,-0.839999
1423,0.24
1424,-3.88
1425,-2.12
1426,-2.76
1427,0.56
1428,-0.679999
1429,-7.27999
1430,-3.8
1431,-2.68
1432,-4.68
1433,-0.959999
1434,-5.16
1435,-1.04
1436,-1.32
1437,-2.2
1438,-2.2
1439,-4.72
1440,-2.96
1441,0.24
1442,-1.28
1443,-3.68
1444,-6.88
1445,-1.12
1446,-3
1447,-1.76
1448,-3
1449,-2.48
1450,-1.16
1451,-2.04
1452,-1.6
1453,0.0399998
1454,-6.39999
1455,-0.32
1456,-1.96
1457,0.36
1458,-2.72
1459,-2.04
1460,-0.16
1461,-6.8
1462,-1.32
1463,-0.32
1464,-2.4
1465,-1.32
1466,-0.36
1467,0.32
1468,-1.96
1469,-1.88
1470,-2.96
1471,-0.16
1472,-0.679999
1473,-1.64
1474,-4.76
1475,-0.799999
1476,-1.52
1477,-5.12
1478,-3.04
1479,0.48
1480,-0.24
1481,-1.16
1482,-1.84
1483,0.52
1484,-1.8
1485,-1.44
1486,-0.999999
1487,-0.0400001
1488,0.68
1489,-0.32
1490,-2.16
1491,-3.16
1492,-1.52
1493,-2.6
1494,-2
1495,-0.32
1496,-4.08
1497,-0.56
1498,-1.12
1499,-1.64
1500,-0.48
1501,-0.24
1502,0.16
1503,-0.6
1504,-3.76
1505,0.48
1506,0.68
1507,-1.48
1508,0.52
1509,-0.879999
1510,-3.28
1511,-2.84
1512,0.32
1513,0.44
1514,-3.52
1515,-1.8
1516,-3
1517,-2.16
1518,-1.08
1519,-1.16
1520,-0.56
1521,-0.16
1522,-2.36
1523,-0.56
1524,0.36
1525,-0.56
1526,-0.12
1527,0.16
1528,0.16
1529,-1.28
1530,-1.04
1531,-2.2
1532,-1.28
1533,-1.4
1534,-1.32
1535,-2.84
1536,-2.4
1537,-0.959999
1538,-2.16
1539,-3.24
1540,-0.28
1541,0.0799999
1542,-2.48
1543,-0.64
1544,-2.44
1545,-0.959999
1546,-8.15999
1547,-0.28
1548,-1.44
1549,-0.0400001
1550,0.0399998
1551,-1.04
1552,-0.959999
1553,-0.12
1554,-1.19209e-07
1555,-0.36
1556,0.72
1557,0.2
1558,-1.8
1559,-0.56
1560,-1.28
1561,-0.64
1562,0.48
1563,-2.92
1564,0.48
1565,-1.44
1566,-3.72
1567,0.36
1568,-0.32
1569,0.44
1570,0.6
1571,0.24
1572,-0.719999
1573,-0.36
1574,-4.08
1575,0.32
1576,-1.56
1577,-0.2
1578,-0.64
1579,-0.16
1580,0.0399998
1581,-1.36
1582,-1.44
1583,-0.28
1584,0.48
1585,0.4
1586,-0.959999
1587,-1.64
1588,-2.16
1589,0.32
1590,-0.719999
1591,0.12
1592,0.68
1593,-0.999999
1594,-0.12
1595,-0.839999
1596,-0.839999
1597,-0.36
1598,0.28
1599,0.68
1600,0.0399998
1601,-1.12
1602,-4.04
1603,-1.8
1604,0.56
1605,-3.04
1606,-6.4
1607,-2.96
1608,-3.68
1609,0.28
1610,-3.8
1611,-2.56
1612,-3.76
1613,-2.04
1614,-0.16
1615,-0.719999
1616,-0.64
1617,-0.4
1618,0.56
1619,0.16
1620,-0.759999
1621,-1.08
1622,0.52
1623,-3.32
1624,0.76
1625,-1.12
1626,-0.919999
1627,0.4
1628,0.2
1629,0.28
1630,-2.12
1631,-2.92
1632,-2.76
1633,0.16
1634,-1.92
1635,-1.56
1636,-1.16
1637,-1.4
1638,0.32
1639,-0.36
1640,-0.28
1641,0.16
1642,0.56
1643,-0.959999
1644,-1.76
1645,-0.759999
1646,0.0399998
1647,-3.12
1648,-0.36
1649,-1.19209e-07
1650,-0.0400001
1651,-0.32
1652,-1.64
1653,0.56
1654,-4.96
1655,-0.32
1656,0.16
1657,0.52
1658,-0.28
1659,-0.08
1660,-3.64
1661,-0.16
1662,0.44
1663,-1.36
1664,0.32
1665,-0.16
1666,-0.08
1667,-2.76
1668,0.0399998
1669,-0.24
1670,-2.52
1671,0.6
1672,-0.24
1673,-0.32
1674,-0.28
1675,-3
1676,0.28
1677,-3.44
1678,0.44
1679,-1.48
1680,-0.12
1681,-1.44
1682,0.0399998
1683,-0.839999
1684,-1.52
1685,-2.52
1686,-0.4
1687,-2.28
1688,0.6
1689,-1.44
1690,0.6
1691,-1.19209e-07
1692,-3.08
1693,0.36
1694,0.76
1695,0.28
1696,-1.72
1697,-1.88
1698,0.76
1699,-1.4
1700,0.48
1701,0.36
1702,-1.96
1703,0.44
1704,-2.48
1705,0.0799999
1706,-1.92
1707,-5.28
1708,-1.16
1709,-1.68
1710,-0.959999
1711,-0.799999
1712,-2.08
1713,-1.28
1714,-0.44
1715,-0.0400001
1716,0.56
1717,-0.52
1718,0.0799999
1719,0.44
1720,0.12
1721,0.48
1722,-0.6
1723,0.0799999
1724,0.32
1725,-1.8
1726,0.28
1727,0.56
1728,0.24
1729,-1.08
1730,0.4
1731,-0.2
1732,0.32
1733,-1.76
1734,-1.2
1735,-0.879999
1736,0.8
1737,-0.12
1738,-0.48
1739,0.8
1740,0.4
1741,0.4
1742,-1.6
1743,0.0799999
1744,0.28
1745,0.28
1746,-0.0400001
1747,0.56
1748,0.76
1749,-1.64
1750,0.72
1751,-2.12
1752,0.32
1753,0.64
1754,0.68
1755,-2.44
1756,0.8
1757,0.48
1758,-1.8
1759,0.52
1760,0.6
1761,-0.839999
1762,-0.2
1763,-0.36
1764,-0.44
1765,-0.839999
1766,-1.44
1767,-1.16
1768,0.68
1769,-1.68
1770,0.52
1771,0.28
1772,-1.12
1773,0.48
1774,0.6
1775,0.0799999
1776,-0.12
1777,-0.52
1778,-0.32
1779,0.52
1780,-3.12
1781,-0.4
1782,-0.64
1783,0.2
1784,0.48
1785,0.64
1786,0.0399998
1787,-1.2
1788,0.12
1789,-1.72
1790,-2.92
1791,-1.12
1792,0.48
1793,-3.4
1794,-1.8
1795,0.0399998
1796,0.68
1797,-3.16
1798,0.24
1799,-2.24
1800,0.16
1801,-0.12
1802,-2.4
1803,-2.52
1804,-0.719999
1805,-2.04
1806,-0.16
1807,-0.679999
1808,0.72
1809,-0.999999
1810,-1.4
1811,-2.6
1812,-1.6
1813,-2.8
1814,-0.28
1815,0.52
1816,-0.24
1817,0.2
1818,-1.48
1819,-0.24
1820,0.48
1821,0.16
1822,0.16
1823,0.4
1824,0.48
1825,-2.36
1826,-0.799999
1827,0.6
1828,-1.48
1829,0.72
1830,0.52
1831,-0.4
1832,-3.36
1833,0.12
1834,-2.44
1835,0.32
1836,-0.44
1837,-0.6
1838,-3.76
1839,0.64
1840,0.56
1841,-2.36
1842,0.0399998
1843,-0.12
1844,-3.24
1845,-0.24
1846,-1.44
1847,-0.759999
1848,-0.0400001
1849,0.28
1850,0.4
1851,-2.2
1852,0.72
1853,-0.0400001
1854,0.2
1855,0.4
1856,0.12
1857,0.84
1858,0.6
1859,0.76
1860,0.76
1861,-0.08
1862,0.2
1863,0.68
1864,-0.0400001
1865,-0.959999
1866,0.28
1867,0.48
1868,0.44
1869,0.2
