episode,reward_obtained
945,-1.24
946,-10.08
947,-3.8
948,-1.56
949,-1.56
950,-1.52
951,-4.96
952,-2.6
953,-1.04
954,-5.44
955,-4.32
956,-0.4
957,-2.72
958,-2
959,-4.68
960,-1.4
961,-12.12
962,-2.56
963,-5.08
964,-5.12
965,-1.04
966,-7.68
967,0.4
968,-1.96
969,-5.36
970,-2.64
971,0.32
972,-3.48
973,-3.16
974,-1.24
975,-1.2
976,-1.64
977,-3.64
978,-3.88
979,-2.36
980,-9.35999
981,-1.32
982,-1.52
983,-6.92
984,-0.759999
985,0.32
986,-6.56
987,-1.04
988,-3.2
989,-3.04
990,-1.48
991,-4.72
992,0.12
993,-2.76
994,0.44
995,-3.76
996,-7.48
997,0.24
998,-2.52
999,0.0399998
1000,-4.16
1001,-0.64
1002,-4.12
1003,-7.2
1004,-0.4
1005,-5.28
1006,0.64
1007,-2.6
1008,-10.08
1009,-1.44
1010,0.44
1011,-4.36
1012,-4.12
1013,0.2
1014,0.44
1015,-4.24
1016,0.52
1017,-4.64
1018,-2.2
1019,-6.95999
1020,-4.88
1021,-0.999999
1022,-5.87999
1023,-0.879999
1024,-2
1025,-2.12
1026,0.6
1027,0.12
1028,-6.56
1029,-2.88
1030,-1.48
1031,0.28
1032,-7.36
1033,0.52
1034,-3.64
1035,0.0399998
1036,-2.04
1037,-0.64
1038,-2.44
1039,-0.799999
1040,-0.64
1041,-3.84
1042,-0.799999
1043,-8.75999
1044,-3.52
1045,-1.2
1046,-6.75999
1047,-0.759999
1048,-3.12
1049,-3.48
1050,-2.56
1051,-5.44
1052,0.28
1053,-1.48
1054,0.6
1055,-3.04
1056,-2.48
1057,-0.2
1058,0.76
1059,-6.67999
1060,-2.24
1061,-0.28
1062,-2.72
1063,-0.799999
1064,-1.19209e-07
1065,-3.36
1066,-4.12
1067,-2
1068,-1.24
1069,-3.32
1070,-1.44
1071,0.12
1072,-2.96
1073,0.52
1074,-2
1075,-8.2
1076,-0.12
1077,-0.08
1078,-0.679999
1079,-1.6
1080,-2.72
1081,-2.64
1082,-0.08
1083,-1.92
1084,-2.04
1085,-3.2
1086,-3.92
1087,-1.92
1088,-4.08
1089,-0.959999
1090,-4.4
1091,-7
1092,0.28
1093,-3.76
1094,-0.44
1095,-1.48
1096,-4.04
1097,-0.879999
1098,-2.56
1099,-5.16
1100,-1.96
1101,-0.919999
1102,-2.24
1103,-1.36
1104,-8.35999
1105,-0.48
1106,-2.52
1107,-3.4
1108,-1.76
1109,-2.84
1110,-0.2
1111,-6.16
1112,0.68
1113,-3.68
1114,-2.76
1115,-1.8
1116,-6.08
1117,-0.4
1118,-0.12
1119,0.28
1120,-0.28
1121,-1.88
1122,-0.0400001
1123,-7.44
1124,-1.68
1125,-3.48
1126,-0.679999
1127,-1.36
1128,-0.0400001
1129,-3.92
1130,-2.52
1131,-1.36
1132,-2.84
1133,-3.48
1134,-5.44
1135,-6.8
1136,-2.08
1137,-2.08
1138,-1.36
1139,-0.08
1140,-3.8
1141,0.52
1142,-1.32
1143,-3.32
1144,-0.12
1145,-0.56
1146,-1.2
1147,-0.799999
1148,-1.92
1149,-1.96
1150,-3.76
1151,0.32
1152,-1.64
1153,-0.44
1154,-2.92
1155,-2.48
